nflverse_game_id,week,posteam,defteam,defense_personnel,defense_id,short_name,position_group,snaps
2025_07_NO_CHI,7,NO,CHI,p_533,00-0033132,K.Byard,DB,1
2025_07_NO_CHI,7,NO,CHI,p_533,00-0033066,A.Billings,DL,1
2025_07_NO_CHI,7,NO,CHI,p_533,00-0034673,T.Edmunds,LB,1
2025_07_NO_CHI,7,NO,CHI,p_533,00-0035647,M.Sweat,DL,1
2025_07_NO_CHI,7,NO,CHI,p_533,00-0035386,T.Edwards,LB,1
2025_07_NO_CHI,7,NO,CHI,p_533,00-0036480,D.Odeyingbo,DL,1
2025_07_NO_CHI,7,NO,CHI,p_533,00-0036986,N.Wright,DB,1
2025_07_NO_CHI,7,NO,CHI,p_533,00-0038135,J.Brisker,DB,1
2025_07_NO_CHI,7,NO,CHI,p_533,00-0037271,D.Jackson,LB,1
2025_07_NO_CHI,7,NO,CHI,p_533,00-0037094,J.Ford,DL,1
2025_07_NO_CHI,7,NO,CHI,p_533,00-0039070,G.Dexter,DL,1
2025_07_NO_CHI,7,CHI,NO,p_515,00-0033093,J.Bullard,DL,1
2025_07_NO_CHI,7,CHI,NO,p_344,00-0040155,D.Stutsman,LB,6
2025_07_NO_CHI,7,CHI,NO,p_245,00-0033860,D.Godchaux,DL,3
2025_07_NO_CHI,7,CHI,NO,p_245,00-0040155,D.Stutsman,LB,2
2025_07_NO_CHI,7,NO,CHI,p_425,00-0037129,J.Blackwell,DB,1
2025_07_NO_CHI,7,CHI,NO,p_425,00-0039401,K.Boyd,DL,1
2025_07_NO_CHI,7,CHI,NO,p_344,00-0033860,D.Godchaux,DL,1
2025_07_NO_CHI,7,CHI,NO,p_614,00-0038121,A.Taylor,DB,1
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0033551,R.Douglas,DB,26
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0034832,B.Chubb,LB,18
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0034789,M.Fitzpatrick,DB,26
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0034285,Z.Sieler,DL,24
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0035352,T.Dodson,LB,29
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0036409,J.Brooks,LB,29
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0036329,A.Davis,DB,29
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0035841,B.Jones,DL,20
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0036934,J.Phillips,LB,24
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0038039,J.Jones,DB,19
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0040175,J.Phillips,DL,26
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0033551,R.Douglas,DB,18
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0034832,B.Chubb,LB,14
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0034789,M.Fitzpatrick,DB,19
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0034285,Z.Sieler,DL,16
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0035352,T.Dodson,LB,20
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0036409,J.Brooks,LB,20
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0036329,A.Davis,DB,20
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0035841,B.Jones,DL,2
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0036934,J.Phillips,LB,16
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0036993,I.Melifonwu,DB,16
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0038039,J.Jones,DB,12
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0033131,M.Collins,DL,7
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0033868,M.Garrett,DL,10
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0034856,D.Ward,DB,10
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0034797,J.Baker,LB,8
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0035525,D.Bush,LB,10
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0036282,G.Delpit,DB,10
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0036974,T.Campbell,DB,10
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0037251,A.Wright,DL,7
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0038715,R.Hickman,DB,10
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0040685,M.Graham,DL,8
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0040579,C.Schwesinger,LB,10
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0033131,M.Collins,DL,20
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0033868,M.Garrett,DL,22
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0034856,D.Ward,DB,29
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0035525,D.Bush,LB,31
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0036282,G.Delpit,DB,31
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0036974,T.Campbell,DB,31
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0037251,A.Wright,DL,19
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0038715,R.Hickman,DB,31
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0039417,M.Harden,DB,22
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0040685,M.Graham,DL,28
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0040579,C.Schwesinger,LB,31
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0031270,S.Harris,DL,6
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0033941,R.Jenkins,DB,15
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0037815,C.Thomas,DL,18
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0038574,I.McGuire,DL,24
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0040255,A.Huntington,DL,3
2025_07_MIA_CLE,7,CLE,MIA,p_155,00-0033551,R.Douglas,DB,3
2025_07_MIA_CLE,7,CLE,MIA,p_155,00-0034832,B.Chubb,LB,3
2025_07_MIA_CLE,7,CLE,MIA,p_155,00-0034789,M.Fitzpatrick,DB,3
2025_07_MIA_CLE,7,CLE,MIA,p_155,00-0034285,Z.Sieler,DL,3
2025_07_MIA_CLE,7,CLE,MIA,p_155,00-0035352,T.Dodson,LB,3
2025_07_MIA_CLE,7,CLE,MIA,p_155,00-0036409,J.Brooks,LB,3
2025_07_MIA_CLE,7,CLE,MIA,p_155,00-0036329,A.Davis,DB,3
2025_07_MIA_CLE,7,CLE,MIA,p_155,00-0036934,J.Phillips,LB,3
2025_07_MIA_CLE,7,CLE,MIA,p_155,00-0036993,I.Melifonwu,DB,3
2025_07_MIA_CLE,7,CLE,MIA,p_155,00-0038039,J.Jones,DB,3
2025_07_MIA_CLE,7,CLE,MIA,p_155,00-0039911,C.Robinson,LB,3
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0037280,M.Butler,DL,5
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0039911,C.Robinson,LB,11
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0040127,K.Grant,DL,12
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0037280,M.Butler,DL,4
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0039911,C.Robinson,LB,10
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0040127,K.Grant,DL,16
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0040175,J.Phillips,DL,2
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0035000,Q.Bell,LB,5
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0038574,I.McGuire,DL,4
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0040255,A.Huntington,DL,1
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0031270,S.Harris,DL,22
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0033551,R.Douglas,DB,2
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0034832,B.Chubb,LB,2
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0034789,M.Fitzpatrick,DB,2
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0034285,Z.Sieler,DL,2
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0035352,T.Dodson,LB,2
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0036409,J.Brooks,LB,2
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0036362,W.Gay,LB,2
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0036329,A.Davis,DB,2
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0036934,J.Phillips,LB,1
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0038684,E.Bonner,DB,2
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0040175,J.Phillips,DL,1
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0038684,E.Bonner,DB,8
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0038684,E.Bonner,DB,10
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0035255,K.Sheffield,DB,5
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0038711,M.Diabate,LB,4
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0033131,M.Collins,DL,8
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0033868,M.Garrett,DL,8
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0033941,R.Jenkins,DB,8
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0034856,D.Ward,DB,7
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0036282,G.Delpit,DB,8
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0036974,T.Campbell,DB,8
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0037251,A.Wright,DL,6
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0038715,R.Hickman,DB,8
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0039417,M.Harden,DB,7
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0040685,M.Graham,DL,7
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0040579,C.Schwesinger,LB,8
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0031270,S.Harris,DL,1
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0037593,T.Avery,DB,10
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0037593,T.Avery,DB,1
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0038574,I.McGuire,DL,2
2025_07_MIA_CLE,7,CLE,MIA,p_443,00-0033551,R.Douglas,DB,2
2025_07_MIA_CLE,7,CLE,MIA,p_443,00-0034832,B.Chubb,LB,2
2025_07_MIA_CLE,7,CLE,MIA,p_443,00-0034789,M.Fitzpatrick,DB,2
2025_07_MIA_CLE,7,CLE,MIA,p_443,00-0034285,Z.Sieler,DL,2
2025_07_MIA_CLE,7,CLE,MIA,p_443,00-0035352,T.Dodson,LB,2
2025_07_MIA_CLE,7,CLE,MIA,p_443,00-0036409,J.Brooks,LB,2
2025_07_MIA_CLE,7,CLE,MIA,p_443,00-0036329,A.Davis,DB,2
2025_07_MIA_CLE,7,CLE,MIA,p_443,00-0036934,J.Phillips,LB,2
2025_07_MIA_CLE,7,CLE,MIA,p_443,00-0037280,M.Butler,DL,2
2025_07_MIA_CLE,7,CLE,MIA,p_443,00-0040127,K.Grant,DL,2
2025_07_MIA_CLE,7,CLE,MIA,p_443,00-0040175,J.Phillips,DL,2
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0035841,B.Jones,DL,1
2025_07_MIA_CLE,7,CLE,MIA,p_254,00-0039911,C.Robinson,LB,1
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0040258,D.Jones,DB,10
2025_07_MIA_CLE,7,MIA,CLE,p_416,00-0040258,D.Jones,DB,1
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0036993,I.Melifonwu,DB,3
2025_07_MIA_CLE,7,CLE,MIA,p_344,00-0039156,J.Brents,DB,3
2025_07_MIA_CLE,7,CLE,MIA,p_245,00-0039156,J.Brents,DB,2
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0033512,D.Kazee,DB,1
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0037815,C.Thomas,DL,1
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0037593,T.Avery,DB,1
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0040258,D.Jones,DB,1
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0040261,E.Mascarenas-Arnold,LB,1
2025_07_MIA_CLE,7,MIA,CLE,p_434,00-0040263,D.McMillon,DB,1
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0033512,D.Kazee,DB,8
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0034797,J.Baker,LB,8
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0038711,M.Diabate,LB,8
2025_07_MIA_CLE,7,MIA,CLE,p_425,00-0040263,D.McMillon,DB,8
2025_07_LV_KC,7,LV,KC,p_344,00-0032762,C.Jones,DL,4
2025_07_LV_KC,7,LV,KC,p_344,00-0034818,D.Nnadi,DL,4
2025_07_LV_KC,7,LV,KC,p_344,00-0035262,D.Tranquill,LB,4
2025_07_LV_KC,7,LV,KC,p_344,00-0036378,M.Danna,LB,5
2025_07_LV_KC,7,LV,KC,p_344,00-0036621,N.Bolton,LB,4
2025_07_LV_KC,7,LV,KC,p_344,00-0037191,T.McDuffie,DB,4
2025_07_LV_KC,7,LV,KC,p_344,00-0037192,G.Karlaftis,DL,2
2025_07_LV_KC,7,LV,KC,p_344,00-0037193,B.Cook,DB,1
2025_07_LV_KC,7,LV,KC,p_344,00-0037819,L.Chenal,LB,4
2025_07_LV_KC,7,LV,KC,p_344,00-0037195,J.Watson,DB,4
2025_07_LV_KC,7,LV,KC,p_344,00-0038982,C.Conner,DB,4
2025_07_LV_KC,7,LV,KC,p_335,00-0032762,C.Jones,DL,5
2025_07_LV_KC,7,LV,KC,p_335,00-0035262,D.Tranquill,LB,5
2025_07_LV_KC,7,LV,KC,p_335,00-0036621,N.Bolton,LB,5
2025_07_LV_KC,7,LV,KC,p_335,00-0037191,T.McDuffie,DB,5
2025_07_LV_KC,7,LV,KC,p_335,00-0037192,G.Karlaftis,DL,5
2025_07_LV_KC,7,LV,KC,p_335,00-0037193,B.Cook,DB,6
2025_07_LV_KC,7,LV,KC,p_335,00-0037819,L.Chenal,LB,3
2025_07_LV_KC,7,LV,KC,p_335,00-0037195,J.Watson,DB,5
2025_07_LV_KC,7,LV,KC,p_335,00-0038982,C.Conner,DB,5
2025_07_LV_KC,7,LV,KC,p_335,00-0040748,O.Norman-Lott,DL,2
2025_07_LV_KC,7,LV,KC,p_335,00-0040670,N.Williams,DB,7
2025_07_LV_KC,7,LV,KC,p_434,00-0032762,C.Jones,DL,2
2025_07_LV_KC,7,LV,KC,p_434,00-0034818,D.Nnadi,DL,6
2025_07_LV_KC,7,LV,KC,p_434,00-0035262,D.Tranquill,LB,4
2025_07_LV_KC,7,LV,KC,p_434,00-0035279,C.Omenihu,DL,4
2025_07_LV_KC,7,LV,KC,p_434,00-0036621,N.Bolton,LB,4
2025_07_LV_KC,7,LV,KC,p_434,00-0037191,T.McDuffie,DB,4
2025_07_LV_KC,7,LV,KC,p_434,00-0037192,G.Karlaftis,DL,4
2025_07_LV_KC,7,LV,KC,p_434,00-0037193,B.Cook,DB,6
2025_07_LV_KC,7,LV,KC,p_434,00-0037819,L.Chenal,LB,4
2025_07_LV_KC,7,LV,KC,p_434,00-0037195,J.Watson,DB,4
2025_07_LV_KC,7,LV,KC,p_434,00-0038982,C.Conner,DB,4
2025_07_LV_KC,7,LV,KC,p_425,00-0035674,J.Tillery,DL,3
2025_07_LV_KC,7,LV,KC,p_425,00-0035262,D.Tranquill,LB,1
2025_07_LV_KC,7,LV,KC,p_425,00-0035279,C.Omenihu,DL,3
2025_07_LV_KC,7,LV,KC,p_425,00-0036621,N.Bolton,LB,1
2025_07_LV_KC,7,LV,KC,p_425,00-0037191,T.McDuffie,DB,1
2025_07_LV_KC,7,LV,KC,p_425,00-0037192,G.Karlaftis,DL,1
2025_07_LV_KC,7,LV,KC,p_425,00-0037193,B.Cook,DB,3
2025_07_LV_KC,7,LV,KC,p_425,00-0037195,J.Watson,DB,1
2025_07_LV_KC,7,LV,KC,p_425,00-0038982,C.Conner,DB,1
2025_07_LV_KC,7,LV,KC,p_425,00-0039825,J.Hicks,DB,3
2025_07_LV_KC,7,LV,KC,p_425,00-0040748,O.Norman-Lott,DL,1
2025_07_LV_KC,7,LV,KC,p_335,00-0035279,C.Omenihu,DL,4
2025_07_LV_KC,7,LV,KC,p_416,00-0032762,C.Jones,DL,4
2025_07_LV_KC,7,LV,KC,p_416,00-0035279,C.Omenihu,DL,4
2025_07_LV_KC,7,LV,KC,p_416,00-0036621,N.Bolton,LB,4
2025_07_LV_KC,7,LV,KC,p_416,00-0037191,T.McDuffie,DB,4
2025_07_LV_KC,7,LV,KC,p_416,00-0037192,G.Karlaftis,DL,4
2025_07_LV_KC,7,LV,KC,p_416,00-0037193,B.Cook,DB,4
2025_07_LV_KC,7,LV,KC,p_416,00-0037195,J.Watson,DB,4
2025_07_LV_KC,7,LV,KC,p_416,00-0038982,C.Conner,DB,4
2025_07_LV_KC,7,LV,KC,p_416,00-0039825,J.Hicks,DB,4
2025_07_LV_KC,7,LV,KC,p_416,00-0040640,A.Gillotte,DL,4
2025_07_LV_KC,7,LV,KC,p_416,00-0040670,N.Williams,DB,4
2025_07_LV_KC,7,KC,LV,p_434,00-0032442,E.Roberts,LB,41
2025_07_LV_KC,7,KC,LV,p_434,00-0033872,J.Adams,LB,33
2025_07_LV_KC,7,KC,LV,p_434,00-0035707,D.White,LB,41
2025_07_LV_KC,7,KC,LV,p_434,00-0034973,M.Crosby,DL,19
2025_07_LV_KC,7,KC,LV,p_434,00-0036293,J.Chinn,DB,41
2025_07_LV_KC,7,KC,LV,p_434,00-0036901,E.Stokes,DB,41
2025_07_LV_KC,7,KC,LV,p_434,00-0036989,M.Koonce,DL,28
2025_07_LV_KC,7,KC,LV,p_434,00-0037262,T.Booker,DL,34
2025_07_LV_KC,7,KC,LV,p_434,00-0037512,I.Pola-Mao,DB,38
2025_07_LV_KC,7,KC,LV,p_434,00-0038381,K.Kelly,DB,37
2025_07_LV_KC,7,KC,LV,p_434,00-0039423,J.Laulu,DL,37
2025_07_LV_KC,7,KC,LV,p_434,00-0036371,L.Fotu,DL,19
2025_07_LV_KC,7,KC,LV,p_434,00-0036711,C.Snowden,LB,8
2025_07_LV_KC,7,KC,LV,p_434,00-0038541,T.Wilson,DL,27
2025_07_LV_KC,7,KC,LV,p_326,00-0033872,J.Adams,LB,3
2025_07_LV_KC,7,KC,LV,p_326,00-0035707,D.White,LB,5
2025_07_LV_KC,7,KC,LV,p_326,00-0034973,M.Crosby,DL,1
2025_07_LV_KC,7,KC,LV,p_326,00-0036293,J.Chinn,DB,5
2025_07_LV_KC,7,KC,LV,p_326,00-0036394,D.Holmes,DB,5
2025_07_LV_KC,7,KC,LV,p_326,00-0036901,E.Stokes,DB,5
2025_07_LV_KC,7,KC,LV,p_326,00-0036989,M.Koonce,DL,5
2025_07_LV_KC,7,KC,LV,p_326,00-0037461,T.McCollum,DB,5
2025_07_LV_KC,7,KC,LV,p_326,00-0037512,I.Pola-Mao,DB,5
2025_07_LV_KC,7,KC,LV,p_326,00-0038541,T.Wilson,DL,5
2025_07_LV_KC,7,KC,LV,p_326,00-0038381,K.Kelly,DB,5
2025_07_LV_KC,7,LV,KC,p_434,00-0035674,J.Tillery,DL,6
2025_07_LV_KC,7,LV,KC,p_434,00-0040640,A.Gillotte,DL,6
2025_07_LV_KC,7,LV,KC,p_245,00-0032762,C.Jones,DL,4
2025_07_LV_KC,7,LV,KC,p_245,00-0035262,D.Tranquill,LB,4
2025_07_LV_KC,7,LV,KC,p_245,00-0036378,M.Danna,LB,4
2025_07_LV_KC,7,LV,KC,p_245,00-0036621,N.Bolton,LB,4
2025_07_LV_KC,7,LV,KC,p_245,00-0037191,T.McDuffie,DB,4
2025_07_LV_KC,7,LV,KC,p_245,00-0037193,B.Cook,DB,2
2025_07_LV_KC,7,LV,KC,p_245,00-0037819,L.Chenal,LB,4
2025_07_LV_KC,7,LV,KC,p_245,00-0037195,J.Watson,DB,4
2025_07_LV_KC,7,LV,KC,p_245,00-0038982,C.Conner,DB,4
2025_07_LV_KC,7,LV,KC,p_245,00-0040748,O.Norman-Lott,DL,3
2025_07_LV_KC,7,LV,KC,p_245,00-0040670,N.Williams,DB,3
2025_07_LV_KC,7,KC,LV,p_425,00-0032442,E.Roberts,LB,12
2025_07_LV_KC,7,KC,LV,p_425,00-0035707,D.White,LB,12
2025_07_LV_KC,7,KC,LV,p_425,00-0034973,M.Crosby,DL,11
2025_07_LV_KC,7,KC,LV,p_425,00-0036293,J.Chinn,DB,12
2025_07_LV_KC,7,KC,LV,p_425,00-0036394,D.Holmes,DB,12
2025_07_LV_KC,7,KC,LV,p_425,00-0036901,E.Stokes,DB,12
2025_07_LV_KC,7,KC,LV,p_425,00-0037262,T.Booker,DL,8
2025_07_LV_KC,7,KC,LV,p_425,00-0037512,I.Pola-Mao,DB,12
2025_07_LV_KC,7,KC,LV,p_425,00-0038541,T.Wilson,DL,8
2025_07_LV_KC,7,KC,LV,p_425,00-0038381,K.Kelly,DB,12
2025_07_LV_KC,7,KC,LV,p_425,00-0039423,J.Laulu,DL,10
2025_07_LV_KC,7,KC,LV,p_425,00-0036371,L.Fotu,DL,6
2025_07_LV_KC,7,KC,LV,p_425,00-0036989,M.Koonce,DL,5
2025_07_LV_KC,7,LV,KC,p_344,00-0039324,C.Roland-Wallace,DB,4
2025_07_LV_KC,7,LV,KC,p_344,00-0040640,A.Gillotte,DL,2
2025_07_LV_KC,7,LV,KC,p_245,00-0039324,C.Roland-Wallace,DB,2
2025_07_LV_KC,7,LV,KC,p_326,00-0032762,C.Jones,DL,3
2025_07_LV_KC,7,LV,KC,p_326,00-0035279,C.Omenihu,DL,4
2025_07_LV_KC,7,LV,KC,p_326,00-0036378,M.Danna,LB,3
2025_07_LV_KC,7,LV,KC,p_326,00-0036621,N.Bolton,LB,3
2025_07_LV_KC,7,LV,KC,p_326,00-0037191,T.McDuffie,DB,3
2025_07_LV_KC,7,LV,KC,p_326,00-0037192,G.Karlaftis,DL,3
2025_07_LV_KC,7,LV,KC,p_326,00-0037195,J.Watson,DB,3
2025_07_LV_KC,7,LV,KC,p_326,00-0038982,C.Conner,DB,4
2025_07_LV_KC,7,LV,KC,p_326,00-0039825,J.Hicks,DB,4
2025_07_LV_KC,7,LV,KC,p_326,00-0039324,C.Roland-Wallace,DB,4
2025_07_LV_KC,7,LV,KC,p_326,00-0040670,N.Williams,DB,4
2025_07_LV_KC,7,KC,LV,p_416,00-0035707,D.White,LB,1
2025_07_LV_KC,7,KC,LV,p_416,00-0034973,M.Crosby,DL,1
2025_07_LV_KC,7,KC,LV,p_416,00-0036293,J.Chinn,DB,1
2025_07_LV_KC,7,KC,LV,p_416,00-0036394,D.Holmes,DB,1
2025_07_LV_KC,7,KC,LV,p_416,00-0036901,E.Stokes,DB,1
2025_07_LV_KC,7,KC,LV,p_416,00-0036989,M.Koonce,DL,1
2025_07_LV_KC,7,KC,LV,p_416,00-0037461,T.McCollum,DB,1
2025_07_LV_KC,7,KC,LV,p_416,00-0037512,I.Pola-Mao,DB,1
2025_07_LV_KC,7,KC,LV,p_416,00-0038541,T.Wilson,DL,1
2025_07_LV_KC,7,KC,LV,p_416,00-0038381,K.Kelly,DB,1
2025_07_LV_KC,7,KC,LV,p_416,00-0039423,J.Laulu,DL,1
2025_07_LV_KC,7,KC,LV,p_335,00-0032442,E.Roberts,LB,4
2025_07_LV_KC,7,KC,LV,p_335,00-0035707,D.White,LB,4
2025_07_LV_KC,7,KC,LV,p_335,00-0036293,J.Chinn,DB,4
2025_07_LV_KC,7,KC,LV,p_335,00-0036394,D.Holmes,DB,4
2025_07_LV_KC,7,KC,LV,p_335,00-0036371,L.Fotu,DL,3
2025_07_LV_KC,7,KC,LV,p_335,00-0036901,E.Stokes,DB,4
2025_07_LV_KC,7,KC,LV,p_335,00-0036989,M.Koonce,DL,3
2025_07_LV_KC,7,KC,LV,p_335,00-0036711,C.Snowden,LB,4
2025_07_LV_KC,7,KC,LV,p_335,00-0037512,I.Pola-Mao,DB,4
2025_07_LV_KC,7,KC,LV,p_335,00-0038381,K.Kelly,DB,4
2025_07_LV_KC,7,KC,LV,p_335,00-0039423,J.Laulu,DL,3
2025_07_LV_KC,7,KC,LV,p_326,00-0036711,C.Snowden,LB,2
2025_07_LV_KC,7,KC,LV,p_326,00-0039423,J.Laulu,DL,4
2025_07_LV_KC,7,KC,LV,p_344,00-0032442,E.Roberts,LB,15
2025_07_LV_KC,7,KC,LV,p_344,00-0033872,J.Adams,LB,15
2025_07_LV_KC,7,KC,LV,p_344,00-0035707,D.White,LB,15
2025_07_LV_KC,7,KC,LV,p_344,00-0036293,J.Chinn,DB,15
2025_07_LV_KC,7,KC,LV,p_344,00-0036371,L.Fotu,DL,11
2025_07_LV_KC,7,KC,LV,p_344,00-0036901,E.Stokes,DB,15
2025_07_LV_KC,7,KC,LV,p_344,00-0036989,M.Koonce,DL,4
2025_07_LV_KC,7,KC,LV,p_344,00-0036711,C.Snowden,LB,15
2025_07_LV_KC,7,KC,LV,p_344,00-0037262,T.Booker,DL,9
2025_07_LV_KC,7,KC,LV,p_344,00-0037512,I.Pola-Mao,DB,15
2025_07_LV_KC,7,KC,LV,p_344,00-0038381,K.Kelly,DB,9
2025_07_LV_KC,7,LV,KC,p_326,00-0037819,L.Chenal,LB,1
2025_07_LV_KC,7,KC,LV,p_344,00-0039423,J.Laulu,DL,10
2025_07_LV_KC,7,KC,LV,p_344,00-0038541,T.Wilson,DL,11
2025_07_LV_KC,7,KC,LV,p_335,00-0037262,T.Booker,DL,1
2025_07_LV_KC,7,KC,LV,p_335,00-0038541,T.Wilson,DL,2
2025_07_LV_KC,7,LV,KC,p_344,00-0035279,C.Omenihu,DL,1
2025_07_LV_KC,7,LV,KC,p_344,00-0040748,O.Norman-Lott,DL,1
2025_07_LV_KC,7,LV,KC,p_245,00-0035674,J.Tillery,DL,1
2025_07_LV_KC,7,LV,KC,p_245,00-0039825,J.Hicks,DB,1
2025_07_LV_KC,7,LV,KC,p_335,00-0036378,M.Danna,LB,5
2025_07_LV_KC,7,LV,KC,p_335,00-0039825,J.Hicks,DB,4
2025_07_LV_KC,7,LV,KC,p_335,00-0039324,C.Roland-Wallace,DB,5
2025_07_LV_KC,7,LV,KC,p_434,00-0038043,J.Williams,DB,3
2025_07_LV_KC,7,LV,KC,p_434,00-0037208,J.Cochrane,LB,3
2025_07_LV_KC,7,LV,KC,p_434,00-0039825,J.Hicks,DB,3
2025_07_LV_KC,7,LV,KC,p_434,00-0040670,N.Williams,DB,3
2025_07_LV_KC,7,LV,KC,p_434,00-0040072,J.Bassa,LB,3
2025_07_LV_KC,7,LV,KC,p_434,00-0040118,C.McDonald,LB,3
2025_07_LV_KC,7,LV,KC,p_425,00-0034818,D.Nnadi,DL,2
2025_07_LV_KC,7,LV,KC,p_425,00-0038043,J.Williams,DB,2
2025_07_LV_KC,7,LV,KC,p_425,00-0037208,J.Cochrane,LB,2
2025_07_LV_KC,7,LV,KC,p_425,00-0039324,C.Roland-Wallace,DB,2
